theater,name_movie,day,month,time
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,18:30
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,19:00
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,19:45
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,20:30
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,21:00
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,21:50
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,22:40
CGV Vincom Da Nang,TEE YOD 3 T16,12,10,23:05
CGV Vincom Da Nang,TRON: ARES T13,12,10,09:30
CGV Vincom Da Nang,TRON: ARES T13,12,10,12:00
CGV Vincom Da Nang,TRON: ARES T13,12,10,15:05
CGV Vincom Da Nang,TRON: ARES T13,12,10,17:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,08:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,13:50
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,16:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,20:00
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,13,10,14:20
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,13,10,22:50
CGV Vincom Da Nang,LOVE BARISTA K,13,10,11:30
CGV Vincom Da Nang,LOVE BARISTA K,13,10,20:20
CGV Vincom Da Nang,LIFT ME UP T13,13,10,09:00
CGV Vincom Da Nang,LIFT ME UP T13,13,10,22:20
CGV Vincom Da Nang,DOLPHIN BOY 2 P,13,10,10:35
CGV Vincom Da Nang,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,13,10,16:45
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,08:40
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,09:20
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,10:50
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,11:25
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,12:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,13:00
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,13:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,14:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,15:35
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,16:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,17:40
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,18:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,19:00
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,19:45
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,20:30
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,21:00
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,21:50
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,22:40
CGV Vincom Da Nang,TEE YOD 3 T16,13,10,23:05
CGV Vincom Da Nang,TRON: ARES T13,13,10,09:30
CGV Vincom Da Nang,TRON: ARES T13,13,10,12:00
CGV Vincom Da Nang,TRON: ARES T13,13,10,15:05
CGV Vincom Da Nang,TRON: ARES T13,13,10,17:30
CGV Vincom Da Nang,TRON: ARES T13,13,10,20:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,08:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,13:50
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,16:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,18:10
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,14,10,14:20
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,14,10,22:50
CGV Vincom Da Nang,LOVE BARISTA K,14,10,11:30
CGV Vincom Da Nang,LOVE BARISTA K,14,10,20:20
CGV Vincom Da Nang,LIFT ME UP T13,14,10,09:00
CGV Vincom Da Nang,LIFT ME UP T13,14,10,22:20
CGV Vincom Da Nang,DOLPHIN BOY 2 P,14,10,10:35
CGV Vincom Da Nang,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,14,10,16:45
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,08:40
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,09:20
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,10:50
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,11:25
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,12:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,13:00
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,13:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,14:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,15:35
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,16:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,17:40
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,18:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,19:00
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,19:45
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,20:30
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,21:00
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,21:50
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,22:40
CGV Vincom Da Nang,TEE YOD 3 T16,14,10,23:05
CGV Vincom Da Nang,TRON: ARES T13,14,10,09:30
CGV Vincom Da Nang,TRON: ARES T13,14,10,12:00
CGV Vincom Da Nang,TRON: ARES T13,14,10,15:05
CGV Vincom Da Nang,TRON: ARES T13,14,10,17:30
CGV Vincom Da Nang,TRON: ARES T13,14,10,20:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,14,10,08:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,14,10,13:50
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,14,10,16:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,14,10,18:10
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,15,10,14:20
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,15,10,22:50
CGV Vincom Da Nang,LOVE BARISTA K,15,10,11:30
CGV Vincom Da Nang,LOVE BARISTA K,15,10,20:20
CGV Vincom Da Nang,LIFT ME UP T13,15,10,09:00
CGV Vincom Da Nang,LIFT ME UP T13,15,10,22:20
CGV Vincom Da Nang,DOLPHIN BOY 2 P,15,10,10:35
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,08:40
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,09:20
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,10:50
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,11:25
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,12:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,13:00
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,13:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,14:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,15:35
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,16:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,17:40
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,18:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,19:00
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,19:45
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,20:30
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,21:00
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,21:50
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,22:40
CGV Vincom Da Nang,TEE YOD 3 T16,15,10,23:05
CGV Vincom Da Nang,TRON: ARES T13,15,10,09:30
CGV Vincom Da Nang,TRON: ARES T13,15,10,12:00
CGV Vincom Da Nang,TRON: ARES T13,15,10,15:05
CGV Vincom Da Nang,TRON: ARES T13,15,10,17:30
CGV Vincom Da Nang,TRON: ARES T13,15,10,20:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,15,10,08:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,15,10,13:50
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,15,10,16:00
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,15,10,18:10
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,16,10,14:20
CGV Vincom Da Nang,TỬ CHIẾN TRÊN KHÔNG T16,16,10,15:00
CGV Vincom Da Nang,LOVE BARISTA K,16,10,11:15
CGV Vincom Da Nang,LIFT ME UP T13,16,10,08:50
CGV Vincom Da Nang,DOLPHIN BOY 2 P,16,10,10:35
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,08:40
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,09:20
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,10:50
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,11:25
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,12:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,13:00
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,13:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,14:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,15:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,16:00
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,16:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,17:30
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,18:45
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,20:45
CGV Vincom Da Nang,TEE YOD 3 T16,16,10,22:50
CGV Vincom Da Nang,TRON: ARES T13,16,10,09:30
CGV Vincom Da Nang,TRON: ARES T13,16,10,12:00
CGV Vincom Da Nang,TRON: ARES T13,16,10,17:20
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,16,10,08:30
CGV Vincom Da Nang,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,16,10,13:40
CGV Vincom Da Nang,BTS 2021 MUSTER SOWOOZOO REMASTERED P,16,10,16:50
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,18:00
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,18:40
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,19:30
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,20:00
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,20:30
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,21:00
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,21:40
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,22:20
CGV Vincom Da Nang,MY LITTLE GRANDMA T13,16,10,22:50
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,15:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,16:20
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,17:40
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,18:45
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,19:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,20:00
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,21:40
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,07,10,22:25
CGV Vincom Ha Long,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,15:35
CGV Vincom Ha Long,LOVE BARISTA K,07,10,20:20
CGV Vincom Ha Long,LOVE BARISTA K,07,10,21:10
CGV Vincom Ha Long,LOVE BARISTA K,07,10,22:40
CGV Vincom Ha Long,LIFT ME UP T13,07,10,15:00
CGV Vincom Ha Long,LIFT ME UP T13,07,10,17:25
CGV Vincom Ha Long,LIFT ME UP T13,07,10,19:50
CGV Vincom Ha Long,LIFT ME UP T13,07,10,22:15
CGV Vincom Ha Long,DOLPHIN BOY 2 P,07,10,14:10
CGV Vincom Ha Long,DOLPHIN BOY 2 P,07,10,18:20
CGV Vincom Ha Long,BTS 2017 LIVE TRILOGY EPISODE III THE WINGS TOUR THE FINAL REMASTERED T13,07,10,16:10
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,09:40
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,10:30
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,11:25
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,12:50
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,13:50
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,15:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,16:20
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,17:40
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,08,10,20:00
CGV Vincom Ha Long,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,15:35
CGV Vincom Ha Long,LOVE BARISTA K,08,10,10:50
CGV Vincom Ha Long,LOVE BARISTA K,08,10,13:15
CGV Vincom Ha Long,LOVE BARISTA K,08,10,22:30
CGV Vincom Ha Long,LIFT ME UP T13,08,10,12:30
CGV Vincom Ha Long,LIFT ME UP T13,08,10,15:00
CGV Vincom Ha Long,LIFT ME UP T13,08,10,17:25
CGV Vincom Ha Long,CHAINSAW MAN - THE MOVIE: REZE ARC T18,08,10,10:20
CGV Vincom Ha Long,CHAINSAW MAN - THE MOVIE: REZE ARC T18,08,10,12:00
CGV Vincom Ha Long,CHAINSAW MAN - THE MOVIE: REZE ARC T18,08,10,16:05
CGV Vincom Ha Long,DOLPHIN BOY 2 P,08,10,14:05
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,18:45
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,19:50
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,20:20
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,21:00
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,21:30
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,22:00
CGV Vincom Ha Long,TEE YOD 3 T16,08,10,22:25
CGV Vincom Ha Long,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,18:10
CGV Vincom Ha Long,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,19:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,10:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,11:00
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,12:50
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,13:50
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,15:15
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,16:20
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,17:40
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,20:00
CGV Vincom Ha Long,TỬ CHIẾN TRÊN KHÔNG T16,09,10,21:30
CGV Vincom Ha Long,LOVE BARISTA K,09,10,13:30
CGV Vincom Ha Long,LOVE BARISTA K,09,10,22:25
CGV Vincom Ha Long,LIFT ME UP T13,09,10,10:50
CGV Vincom Ha Long,LIFT ME UP T13,09,10,15:50
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,09:30
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,10:40
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,11:40
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,12:40
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,13:20
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,14:50
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,15:30
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,17:00
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,17:40
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,18:45
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,19:50
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,20:30
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,21:00
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,22:00
CGV Vincom Ha Long,TEE YOD 3 T16,09,10,22:40
CGV Vincom Ha Long,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,18:15
CGV Vincom Ha Long,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,19:15
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,07,10,15:40
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,07,10,18:00
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,07,10,20:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,07,10,23:10
CGV Liberty Citypoint,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,16:10
CGV Liberty Citypoint,LOVE BARISTA K,07,10,14:20
CGV Liberty Citypoint,LOVE BARISTA K,07,10,16:40
CGV Liberty Citypoint,LOVE BARISTA K,07,10,19:00
CGV Liberty Citypoint,LOVE BARISTA K,07,10,21:20
CGV Liberty Citypoint,LIFT ME UP T13,07,10,17:20
CGV Liberty Citypoint,LIFT ME UP T13,07,10,19:40
CGV Liberty Citypoint,LIFT ME UP T13,07,10,22:10
CGV Liberty Citypoint,CHAINSAW MAN - THE MOVIE: REZE ARC T18,07,10,15:20
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,07,10,20:00
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,07,10,22:30
CGV Liberty Citypoint,DOLPHIN BOY 2 P,07,10,18:30
CGV Liberty Citypoint,GABBY'S DOLLHOUSE: THE MOVIE P,07,10,14:30
CGV Liberty Citypoint,EXIT 8 T16,07,10,16:30
CGV Liberty Citypoint,EXIT 8 T16,07,10,20:40
CGV Liberty Citypoint,EXIT 8 T16,07,10,22:45
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,08,10,13:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,08,10,15:40
CGV Liberty Citypoint,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,16:10
CGV Liberty Citypoint,LOVE BARISTA K,08,10,09:30
CGV Liberty Citypoint,LOVE BARISTA K,08,10,11:50
CGV Liberty Citypoint,LOVE BARISTA K,08,10,14:20
CGV Liberty Citypoint,LOVE BARISTA K,08,10,16:40
CGV Liberty Citypoint,LOVE BARISTA K,08,10,23:10
CGV Liberty Citypoint,LIFT ME UP T13,08,10,11:20
CGV Liberty Citypoint,LIFT ME UP T13,08,10,13:45
CGV Liberty Citypoint,LIFT ME UP T13,08,10,10:30
CGV Liberty Citypoint,LIFT ME UP T13,08,10,12:50
CGV Liberty Citypoint,LIFT ME UP T13,08,10,17:20
CGV Liberty Citypoint,CHAINSAW MAN - THE MOVIE: REZE ARC T18,08,10,15:20
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,08,10,10:15
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,08,10,20:00
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,08,10,22:30
CGV Liberty Citypoint,DOLPHIN BOY 2 P,08,10,09:20
CGV Liberty Citypoint,DOLPHIN BOY 2 P,08,10,18:30
CGV Liberty Citypoint,GABBY'S DOLLHOUSE: THE MOVIE P,08,10,14:30
CGV Liberty Citypoint,EXIT 8 T16,08,10,12:30
CGV Liberty Citypoint,EXIT 8 T16,08,10,16:30
CGV Liberty Citypoint,EXIT 8 T16,08,10,20:40
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,19:00
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,20:20
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,21:20
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,22:40
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,23:30
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,19:40
CGV Liberty Citypoint,TEE YOD 3 T16,08,10,22:00
CGV Liberty Citypoint,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,18:10
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,09,10,10:00
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,09,10,13:45
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,09,10,16:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,09,10,20:00
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,09,10,22:20
CGV Liberty Citypoint,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,14:15
CGV Liberty Citypoint,LOVE BARISTA K,09,10,09:40
CGV Liberty Citypoint,LOVE BARISTA K,09,10,12:00
CGV Liberty Citypoint,LOVE BARISTA K,09,10,14:20
CGV Liberty Citypoint,LOVE BARISTA K,09,10,16:40
CGV Liberty Citypoint,LOVE BARISTA K,09,10,19:00
CGV Liberty Citypoint,LOVE BARISTA K,09,10,21:20
CGV Liberty Citypoint,LIFT ME UP T13,09,10,11:20
CGV Liberty Citypoint,LIFT ME UP T13,09,10,22:40
CGV Liberty Citypoint,CHAINSAW MAN - THE MOVIE: REZE ARC T18,09,10,10:30
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,09,10,19:20
CGV Liberty Citypoint,DOLPHIN BOY 2 P,09,10,12:20
CGV Liberty Citypoint,DOLPHIN BOY 2 P,09,10,17:50
CGV Liberty Citypoint,EXIT 8 T16,09,10,14:50
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,09:30
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,11:00
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,11:45
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,13:10
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,14:00
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,15:20
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,16:00
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,17:30
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,18:10
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,19:40
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,20:20
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,20:50
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,21:50
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,22:30
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,23:00
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,12:40
CGV Liberty Citypoint,TEE YOD 3 T16,09,10,17:00
CGV Liberty Citypoint,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,18:40
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,09:40
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,12:00
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,14:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,19:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,21:40
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,10,10,16:10
CGV Liberty Citypoint,LOVE BARISTA K,10,10,14:50
CGV Liberty Citypoint,LOVE BARISTA K,10,10,10:50
CGV Liberty Citypoint,LOVE BARISTA K,10,10,20:30
CGV Liberty Citypoint,LIFT ME UP T13,10,10,13:30
CGV Liberty Citypoint,ONE BATTLE AFTER ANOTHER T18,10,10,19:00
CGV Liberty Citypoint,DOLPHIN BOY 2 P,10,10,16:50
CGV Liberty Citypoint,EXIT 8 T16,10,10,18:30
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,09:30
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,10:10
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,11:40
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,12:20
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,13:50
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,14:40
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,15:50
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,16:40
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,18:10
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,18:50
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,20:20
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,21:00
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,22:30
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,23:10
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,13:10
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,15:20
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,17:30
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,19:40
CGV Liberty Citypoint,TEE YOD 3 T16,10,10,21:50
CGV Liberty Citypoint,TRON: ARES T13,10,10,22:10
CGV Liberty Citypoint,TRON: ARES T13,10,10,11:10
CGV Liberty Citypoint,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,12:40
CGV Liberty Citypoint,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,17:10
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,11,10,09:40
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,11,10,12:00
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,11,10,14:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,11,10,19:20
CGV Liberty Citypoint,TỬ CHIẾN TRÊN KHÔNG T16,11,10,21:40
